"Year","PrimaryName","PrimaryId","SecondaryName","SecondaryId","Imports","Exports"
"2009","United States of America","USA","Canada","CAN","228375.59","180398.45"
"2009","United States of America","USA","Bahamas","BHS","844.90002","2700.8301"
"2009","United States of America","USA","Cuba","CUB","0","586.73999"
"2009","United States of America","USA","Haiti","HTI","566","870.76001"
"2009","United States of America","USA","Dominican Republic","DOM","3420.7","5541.0244"
"2009","United States of America","USA","Jamaica","JAM","501","1895.5757"
"2009","United States of America","USA","Trinidad and Tobago","TTO","5623.7998","2188.1201"
"2009","United States of America","USA","Barbados","BRB","33.900002","444.95001"
"2009","United States of America","USA","Dominica","DMA","2.9000001","84.370003"
"2009","United States of America","USA","Grenada","GRD","6.0999999","65.230003"
"2009","United States of America","USA","St. Lucia","LCA","19.1","149.60001"
"2009","United States of America","USA","St. Vincent and the Grenadines","VCT","1.2","85.139999"
"2009","United States of America","USA","Antigua & Barbuda","ATG","9.5","157"
"2009","United States of America","USA","St. Kitts and Nevis","KNA","56.599998","177.10001"
"2009","United States of America","USA","Mexico","MEX","178334.91","123677.21"
"2009","United States of America","USA","Belize","BLZ","108.1","278.07999"
"2009","United States of America","USA","Guatemala","GTM","3379.1001","4242.2427"
"2009","United States of America","USA","Honduras","HND","3489.7","2052.0227"
"2009","United States of America","USA","El Salvador","SLV","1881.1","2615.5425"
"2009","United States of America","USA","Nicaragua","NIC","1672.6","692.52393"
"2009","United States of America","USA","Costa Rica","CRI","5803.2998","4801.4644"
"2009","United States of America","USA","Panama","PAN","322","2231.2126"
"2009","United States of America","USA","Colombia","COL","11875.3","9505.791"
"2009","United States of America","USA","Venezuela","VEN","28785.301","10099.774"
"2009","United States of America","USA","Guyana","GUY","179","286.66"
"2009","United States of America","USA","Suriname","SUR","148.3","141.85251"
"2009","United States of America","USA","Ecuador","ECU","5610.2998","3857.8884"
"2009","United States of America","USA","Peru","PER","4412.2002","4785.6587"
"2009","United States of America","USA","Brazil","BRA","21017.699","22340.502"
"2009","United States of America","USA","Bolivia","BOL","522.5","603.97217"
"2009","United States of America","USA","Paraguay","PRY","63.900002","296.3887"
"2009","United States of America","USA","Chile","CHL","6620.2998","7963.4116"
"2009","United States of America","USA","Argentina","ARG","4133.3999","5164.3115"
"2009","United States of America","USA","Uruguay","URY","254.3","818.84003"
"2009","United States of America","USA","United Kingdom","GBR","48315","40138.398"
"2009","United States of America","USA","Ireland","IRL","28187.699","10480.514"
"2009","United States of America","USA","Netherlands","NLD","16589.5","34383.398"
"2009","United States of America","USA","Belgium","BEL","14025.7","20437.631"
"2009","United States of America","USA","Luxembourg","LUX","456.79999","556.67102"
"2009","United States of America","USA","France","FRA","34670.801","26515.709"
"2009","United States of America","USA","Monaco","MCO","-9","-9"
"2009","United States of America","USA","Liechtenstein","LIE","-9","-9"
"2009","United States of America","USA","Switzerland","CHE","16397","8982.9932"
"2009","United States of America","USA","Spain","ESP","8192.0996","9295.624"
"2009","United States of America","USA","Andorra","AND","-9","-9"
"2009","United States of America","USA","Portugal","PRT","1629.3","1206.1678"
"2009","United States of America","USA","Germany","DEU","72640.602","39020.711"
"2009","United States of America","USA","Poland","POL","2143.3","2113.5376"
"2009","United States of America","USA","Austria","AUT","6512.2002","2277.4221"
"2009","United States of America","USA","Hungary","HUN","2267.6001","1228.1604"
"2009","United States of America","USA","Czech Republic","CZE","1978.3","1184.0729"
"2009","United States of America","USA","Slovakia","SVK","641.29999","321.8598"
"2009","United States of America","USA","Italy","ITA","27280.1","13186.358"
"2009","United States of America","USA","San Marino","SMR","-9","-9"
"2009","United States of America","USA","Malta","MLT","223.2","109.1729"
"2009","United States of America","USA","Albania","ALB","15.8","64.576012"
"2009","United States of America","USA","Montenegro","MNE","16.700001","24.534634"
"2009","United States of America","USA","Macedonia","MKD","46.299999","111.29373"
"2009","United States of America","USA","Croatia","HRV","261.5","542.229"
"2009","United States of America","USA","Yugoslavia","YUG","-9","-9"
"2009","United States of America","USA","Bosnia and Herzegovina","BIH","26.200001","23.32"
"2009","United States of America","USA","Kosovo","KOS","0.30000001","5"
"2009","United States of America","USA","Slovenia","SVN","400.5","453.90561"
"2009","United States of America","USA","Greece","GRC","887.70001","1915.915"
"2009","United States of America","USA","Cyprus","CYP","53.5","118.1071"
"2009","United States of America","USA","Bulgaria","BGR","240.89999","197.5367"
"2009","United States of America","USA","Moldova","MDA","8.8000002","44.982498"
"2009","United States of America","USA","Romania","ROU","772.20001","714.17188"
"2009","United States of America","USA","Russia","RUS","18994.199","8645.4365"
"2009","United States of America","USA","Estonia","EST","168.89999","128.59959"
"2009","United States of America","USA","Latvia","LVA","151.8","81.042999"
"2009","United States of America","USA","Lithuania","LTU","619.59998","203.4276"
"2009","United States of America","USA","Ukraine","UKR","513.79999","1289.3347"
"2009","United States of America","USA","Belarus","BLR","596.09998","431.55069"
"2009","United States of America","USA","Armenia","ARM","79.099998","121.10596"
"2009","United States of America","USA","Georgia","GEO","71.699997","223.72517"
"2009","United States of America","USA","Azerbaijan","AZE","2027.8","260.56091"
"2009","United States of America","USA","Finland","FIN","4134.6001","1308.9384"
"2009","United States of America","USA","Sweden","SWE","8405.7998","4547.2759"
"2009","United States of America","USA","Norway","NOR","5890.2998","4076.8347"
"2009","United States of America","USA","Denmark","DNK","5699.3999","2682.3003"
"2009","United States of America","USA","Iceland","ISL","189.7","250.04723"
"2009","United States of America","USA","Cape Verde","CPV","-9","-9"
"2009","United States of America","USA","Sao Tome and Principe","STP","0.2","4.4000001"
"2009","United States of America","USA","Guinea-Bissau","GNB","0","1.76"
"2009","United States of America","USA","Equatorial Guinea","GNQ","2587","336.60001"
"2009","United States of America","USA","Gambia","GMB","1.3","37.18"
"2009","United States of America","USA","Mali","MLI","3.7","40.48"
"2009","United States of America","USA","Senegal","SEN","7.5","136.40865"
"2009","United States of America","USA","Benin","BEN","0.5","438.13"
"2009","United States of America","USA","Mauritania","MRT","36.599998","61.709999"
"2009","United States of America","USA","Niger","NER","107.6","63.91"
"2009","United States of America","USA","Ivory Coast","CIV","778.79999","228.03648"
"2009","United States of America","USA","Guinea","GIN","94.599998","104.17"
