"Year","PrimaryName","PrimaryId","SecondaryName","SecondaryId","Imports","Exports"
"2008","United States of America","USA","Canada","CAN","339711.69","235478.72"
"2008","United States of America","USA","Bahamas","BHS","626.5","3036.3301"
"2008","United States of America","USA","Cuba","CUB","0","789.79999"
"2008","United States of America","USA","Haiti","HTI","464.29999","1038.95"
"2008","United States of America","USA","Dominican Republic","DOM","4087.2","6889.9238"
"2008","United States of America","USA","Jamaica","JAM","783.79999","3309.4819"
"2008","United States of America","USA","Trinidad and Tobago","TTO","9471.2998","2476.3201"
"2008","United States of America","USA","Barbados","BRB","42.200001","547.79999"
"2008","United States of America","USA","Dominica","DMA","2.5999999","115.94"
"2008","United States of America","USA","Grenada","GRD","7.8000002","92.949997"
"2008","United States of America","USA","St. Lucia","LCA","27.4","265.10001"
"2008","United States of America","USA","St. Vincent and the Grenadines","VCT","0.80000001","91.080002"
"2008","United States of America","USA","Antigua & Barbuda","ATG","5","182.7"
"2008","United States of America","USA","St. Kitts and Nevis","KNA","61.400002","225.39"
"2008","United States of America","USA","Mexico","MEX","218086.09","166468.05"
"2008","United States of America","USA","Belize","BLZ","163.39999","388.41"
"2008","United States of America","USA","Guatemala","GTM","3722.1001","5339.229"
"2008","United States of America","USA","Honduras","HND","4233.6001","3539.6343"
"2008","United States of America","USA","El Salvador","SLV","2308.7","3354.3623"
"2008","United States of America","USA","Nicaragua","NIC","1768.6","899.29858"
"2008","United States of America","USA","Costa Rica","CRI","4189.2998","6185.0498"
"2008","United States of America","USA","Panama","PAN","401.89999","2645.1348"
"2008","United States of America","USA","Colombia","COL","13832.3","11583.019"
"2008","United States of America","USA","Venezuela","VEN","52611.199","12527.554"
"2008","United States of America","USA","Guyana","GUY","170.10001","317.45999"
"2008","United States of America","USA","Suriname","SUR","133.60001","153.35461"
"2008","United States of America","USA","Ecuador","ECU","9532.7002","3532.6653"
"2008","United States of America","USA","Peru","PER","6138.1001","5901.0703"
"2008","United States of America","USA","Brazil","BRA","32072.9","28425.623"
"2008","United States of America","USA","Bolivia","BOL","526.09998","553.05261"
"2008","United States of America","USA","Paraguay","PRY","92.800003","412.12521"
"2008","United States of America","USA","Chile","CHL","8981.2002","11909.157"
"2008","United States of America","USA","Argentina","ARG","6177.7998","6979.9126"
"2008","United States of America","USA","Uruguay","URY","259.20001","982.73999"
"2008","United States of America","USA","United Kingdom","GBR","59775.398","48781.898"
"2008","United States of America","USA","Ireland","IRL","31709.801","9755.6738"
"2008","United States of America","USA","Netherlands","NLD","21823.199","43572.516"
"2008","United States of America","USA","Belgium","BEL","17762.6","25940.117"
"2008","United States of America","USA","Luxembourg","LUX","558.5","792.91919"
"2008","United States of America","USA","France","FRA","44904.898","30387.889"
"2008","United States of America","USA","Monaco","MCO","-9","-9"
"2008","United States of America","USA","Liechtenstein","LIE","-9","-9"
"2008","United States of America","USA","Switzerland","CHE","18300.5","10611.458"
"2008","United States of America","USA","Spain","ESP","11573.2","14194.247"
"2008","United States of America","USA","Andorra","AND","-9","-9"
"2008","United States of America","USA","Portugal","PRT","2536.2","1521.8433"
"2008","United States of America","USA","Germany","DEU","99764.398","50498.879"
"2008","United States of America","USA","Poland","POL","2723.8999","2975.9072"
"2008","United States of America","USA","Austria","AUT","8676.2998","3305.4978"
"2008","United States of America","USA","Hungary","HUN","3191.8999","1534.3051"
"2008","United States of America","USA","Czech Republic","CZE","2666.3","1711.1305"
"2008","United States of America","USA","Slovakia","SVK","1334","458.95721"
"2008","United States of America","USA","Italy","ITA","37496.398","17354.604"
"2008","United States of America","USA","San Marino","SMR","-9","-9"
"2008","United States of America","USA","Malta","MLT","284.10001","100.41"
"2008","United States of America","USA","Albania","ALB","12.4","66.947037"
"2008","United States of America","USA","Montenegro","MNE","0.40000001","82.058311"
"2008","United States of America","USA","Macedonia","MKD","80.199997","99.471581"
"2008","United States of America","USA","Croatia","HRV","281.79999","632.41302"
"2008","United States of America","USA","Yugoslavia","YUG","-9","-9"
"2008","United States of America","USA","Bosnia and Herzegovina","BIH","28","37.509998"
"2008","United States of America","USA","Kosovo","KOS","0","0"
"2008","United States of America","USA","Slovenia","SVN","486.60001","630.91687"
"2008","United States of America","USA","Greece","GRC","1090.4","2359.979"
"2008","United States of America","USA","Cyprus","CYP","14.9","183.073"
"2008","United States of America","USA","Bulgaria","BGR","416.79999","397.17361"
"2008","United States of America","USA","Moldova","MDA","13.3","93.311897"
"2008","United States of America","USA","Romania","ROU","1172.6","1206.4205"
"2008","United States of America","USA","Russia","RUS","27932.199","13804.458"
"2008","United States of America","USA","Estonia","EST","407.70001","169.6555"
"2008","United States of America","USA","Latvia","LVA","242.10001","154.8037"
"2008","United States of America","USA","Lithuania","LTU","795.79999","544.41083"
"2008","United States of America","USA","Ukraine","UKR","2490.5","2813.1731"
"2008","United States of America","USA","Belarus","BLR","1118.7","484.59201"
"2008","United States of America","USA","Armenia","ARM","43.5","218.9301"
"2008","United States of America","USA","Georgia","GEO","243.8","358.15616"
"2008","United States of America","USA","Azerbaijan","AZE","4488.6001","267.52939"
"2008","United States of America","USA","Finland","FIN","6143","1849.4644"
"2008","United States of America","USA","Sweden","SWE","12836.6","5321.0146"
"2008","United States of America","USA","Norway","NOR","7603.8999","4813.7637"
"2008","United States of America","USA","Denmark","DNK","6593.7002","3349.7737"
"2008","United States of America","USA","Iceland","ISL","252.60001","496.09106"
"2008","United States of America","USA","Cape Verde","CPV","-9","-9"
"2008","United States of America","USA","Sao Tome and Principe","STP","0","3.8499999"
"2008","United States of America","USA","Guinea-Bissau","GNB","0.1","2.3099999"
"2008","United States of America","USA","Equatorial Guinea","GNQ","3495.1001","202.84"
"2008","United States of America","USA","Gambia","GMB","0.60000002","31.57"
"2008","United States of America","USA","Mali","MLI","5.0999999","33.990002"
"2008","United States of America","USA","Senegal","SEN","18.6","128.95984"
"2008","United States of America","USA","Benin","BEN","32.799999","930.92999"
"2008","United States of America","USA","Mauritania","MRT","48.299999","117.26"
"2008","United States of America","USA","Niger","NER","45.099998","55.110001"
"2008","United States of America","USA","Ivory Coast","CIV","1159.2","210.27435"
"2008","United States of America","USA","Guinea","GIN","139.8","111.98"
"2008","United States of America","USA","Burkina Faso","BFA","0.5","133.60808"
"2008","United States of America","USA","Liberia","LBR","147.5","172.37"
"2008","United States of America","USA","Sierra Leone","SLE","57.799999","65.339996"
"2008","United States of America","USA","Ghana","GHA","241.3","669.57001"
"2008","United States of America","USA","Togo","TGO","12","12.464898"
"2008","United States of America","USA","Cameroon","CMR","641.90002","137.61"
"2008","United States of America","USA","Nigeria","NGA","39217.199","4512.3101"
"2008","United States of America","USA","Gabon","GAB","2372.2","312.29001"
"2008","United States of America","USA","Central African Republic","CAF","9.1000004","25.85"
"2008","United States of America","USA","Chad","TCD","3470.8999","68.860001"
"2008","United States of America","USA","Congo","COG","5199.1001","202.95"
"2008","United States of America","USA","Democratic Republic of the Congo","COD","270.60001","143.44"
"2008","United States of America","USA","Uganda","UGA","54.200001","117.36015"
"2008","United States of America","USA","Kenya","KEN","360.39999","451.89993"
"2008","United States of America","USA","Tanzania","TZA","57.5","186.34"
"2008","United States of America","USA","Burundi","BDI","3","2.4346144"
"2008","United States of America","USA","Rwanda","RWA","14.5","39.030014"
"2008","United States of America","USA","Somalia","SOM","0.1","71.059998"
"2008","United States of America","USA","Djibouti","DJI","7","154.99001"
"2008","United States of America","USA","Ethiopia","ETH","159","317.09158"
"2008","United States of America","USA","Eritrea","ERI","0.1","14.8"
"2008","United States of America","USA","Angola","AGO","19497.699","2328.48"
"2008","United States of America","USA","Mozambique","MOZ","17.799999","160.37604"
"2008","United States of America","USA","Zambia","ZMB","52","69.828423"
"2008","United States of America","USA","Zimbabwe","ZWE","114.1","102.3"
"2008","United States of America","USA","Malawi","MWI","69","49.720001"
"2008","United States of America","USA","South Africa","ZAF","10201.7","7817.3184"
"2008","United States of America","USA","Namibia","NAM","302.29999","280.29999"
"2008","United States of America","USA","Lesotho","LSO","393.29999","1.3"
"2008","United States of America","USA","Botswana","BWA","219.8","62.099998"
"2008","United States of America","USA","Swaziland","SWZ","142.10001","12.1"
"2008","United States of America","USA","Madagascar","MDG","342.10001","202.42049"
"2008","United States of America","USA","Comoros","COM","1","0.55000001"
"2008","United States of America","USA","Mauritius","MUS","183.8","105.3139"
"2008","United States of America","USA","Seychelles","SYC","5.5999999","27.610001"
"2008","United States of America","USA","Morocco","MAR","950.79999","1996.2136"
"2008","United States of America","USA","Algeria","DZA","20032.4","2181.0945"
"2008","United States of America","USA","Tunisia","TUN","672","745.1286"
"2008","United States of America","USA","Libya","LBY","4349.8999","793.32001"
"2008","United States of America","USA","Sudan","SDN","5.4000001","211.49001"
