"Year","PrimaryName","PrimaryId","SecondaryName","SecondaryId","Imports","Exports"
"1995","United States of America","USA","Canada","CAN","148303.91","119886.43"
"1995","United States of America","USA","Bahamas","BHS","170.5","726.54999"
"1995","United States of America","USA","Cuba","CUB","0","6.3800001"
"1995","United States of America","USA","Haiti","HTI","137.89999","605.88"
"1995","United States of America","USA","Dominican Republic","DOM","3511.3","885.0061"
"1995","United States of America","USA","Jamaica","JAM","894.70001","1562.88"
"1995","United States of America","USA","Trinidad and Tobago","TTO","1054.4","877.73389"
"1995","United States of America","USA","Barbados","BRB","52","312.82785"
"1995","United States of America","USA","Dominica","DMA","7.0999999","38.934471"
"1995","United States of America","USA","Grenada","GRD","6","53.942291"
"1995","United States of America","USA","St. Lucia","LCA","36.299999","116.65763"
"1995","United States of America","USA","St. Vincent and the Grenadines","VCT","8.3000002","50.682888"
"1995","United States of America","USA","Antigua & Barbuda","ATG","3.2","97.099998"
"1995","United States of America","USA","St. Kitts and Nevis","KNA","23.6","64.129997"
"1995","United States of America","USA","Mexico","MEX","62756.301","59394.043"
"1995","United States of America","USA","Belize","BLZ","55.799999","139.91133"
"1995","United States of America","USA","Guatemala","GTM","1632.4","1478.0461"
"1995","United States of America","USA","Honduras","HND","1541.6","705.20001"
"1995","United States of America","USA","El Salvador","SLV","842.90002","1161.53"
"1995","United States of America","USA","Nicaragua","NIC","251.7","292"
"1995","United States of America","USA","Costa Rica","CRI","1997.8","1453.0117"
"1995","United States of America","USA","Panama","PAN","335.20001","1026.3326"
"1995","United States of America","USA","Colombia","COL","3991.8999","5417.9761"
"1995","United States of America","USA","Venezuela","VEN","10427.9","4594.5234"
"1995","United States of America","USA","Guyana","GUY","128.89999","155.32001"
"1995","United States of America","USA","Suriname","SUR","104.7","248.0871"
"1995","United States of America","USA","Ecuador","ECU","2158","1291.7832"
"1995","United States of America","USA","Peru","PER","1092.2","2210.9978"
"1995","United States of America","USA","Brazil","BRA","9428.2002","11498.941"
"1995","United States of America","USA","Bolivia","BOL","249.39999","314.70248"
"1995","United States of America","USA","Paraguay","PRY","60","379.88501"
"1995","United States of America","USA","Chile","CHL","2196.8999","3792.8999"
"1995","United States of America","USA","Argentina","ARG","1881.2","3671.5181"
"1995","United States of America","USA","Uruguay","URY","178.60001","284.13"
"1995","United States of America","USA","United Kingdom","GBR","27709.6","32139.986"
"1995","United States of America","USA","Ireland","IRL","4149.5","5715.3433"
"1995","United States of America","USA","Netherlands","NLD","6769","14066.394"
"1995","United States of America","USA","Belgium","BEL","6055.4448","8022.229"
"1995","United States of America","USA","Luxembourg","LUX","423.45471","560.99109"
"1995","United States of America","USA","France","FRA","17769.5","20898.848"
"1995","United States of America","USA","Monaco","MCO","-9","-9"
"1995","United States of America","USA","Liechtenstein","LIE","-9","-9"
"1995","United States of America","USA","Switzerland","CHE","7879.6001","5112.7563"
"1995","United States of America","USA","Spain","ESP","4160.7002","7371.5781"
"1995","United States of America","USA","Andorra","AND","-9","-9"
"1995","United States of America","USA","Portugal","PRT","1116.8","1090.4681"
"1995","United States of America","USA","Germany","DEU","38042.5","31364.85"
"1995","United States of America","USA","Poland","POL","711.09998","1140.3979"
"1995","United States of America","USA","Austria","AUT","2039.9","2810.1633"
"1995","United States of America","USA","Hungary","HUN","578","481.70001"
"1995","United States of America","USA","Czech Republic","CZE","439.29999","845.55341"
"1995","United States of America","USA","Slovakia","SVK","124.4","236.82506"
"1995","United States of America","USA","Italy","ITA","17304.801","9887.1289"
"1995","United States of America","USA","San Marino","SMR","-9","-9"
"1995","United States of America","USA","Malta","MLT","134.60001","176.9734"
"1995","United States of America","USA","Albania","ALB","10.3","2.1758947"
"1995","United States of America","USA","Macedonia","MKD","93.599998","57.800671"
"1995","United States of America","USA","Croatia","HRV","99.5","202.25"
"1995","United States of America","USA","Yugoslavia","YUG","-9","-9"
"1995","United States of America","USA","Bosnia and Herzegovina","BIH","3.5999999","31.129999"
"1995","United States of America","USA","Slovenia","SVN","316.29999","291.42999"
"1995","United States of America","USA","Greece","GRC","437.79999","842.98315"
"1995","United States of America","USA","Cyprus","CYP","14","480.83618"
"1995","United States of America","USA","Bulgaria","BGR","200.5","119.1"
"1995","United States of America","USA","Moldova","MDA","27.9","10.7"
"1995","United States of America","USA","Romania","ROU","240.60001","419.39999"
"1995","United States of America","USA","Russia","RUS","4270","2651.103"
"1995","United States of America","USA","Estonia","EST","69.300003","62.688354"
"1995","United States of America","USA","Latvia","LVA","95.699997","35.166077"
"1995","United States of America","USA","Lithuania","LTU","29.299999","69.8433"
"1995","United States of America","USA","Ukraine","UKR","471.70001","245.08"
"1995","United States of America","USA","Belarus","BLR","49.599998","99.422997"
"1995","United States of America","USA","Armenia","ARM","18.4","114.4337"
"1995","United States of America","USA","Georgia","GEO","11.7","15.07"
"1995","United States of America","USA","Azerbaijan","AZE","0.80000001","13.33816"
"1995","United States of America","USA","Finland","FIN","2391.7","1836.0322"
"1995","United States of America","USA","Sweden","SWE","6467.7998","3509.3591"
"1995","United States of America","USA","Norway","NOR","3251.1001","2183.5894"
"1995","United States of America","USA","Denmark","DNK","2033","2058.3823"
"1995","United States of America","USA","Iceland","ISL","248.2","147.53987"
"1995","United States of America","USA","Cape Verde","CPV","-9","-9"
"1995","United States of America","USA","Sao Tome and Principe","STP","0.1","1.98"
"1995","United States of America","USA","Guinea-Bissau","GNB","0","0.88"
"1995","United States of America","USA","Equatorial Guinea","GNQ","34.400002","5.9400001"
"1995","United States of America","USA","Gambia","GMB","2.2","7.335341"
"1995","United States of America","USA","Mali","MLI","5.8000002","25.52"
"1995","United States of America","USA","Senegal","SEN","7.3000002","69.916847"
"1995","United States of America","USA","Benin","BEN","10.8","35.866085"
"1995","United States of America","USA","Mauritania","MRT","7.3000002","47.189999"
"1995","United States of America","USA","Niger","NER","1.6","16.704451"
"1995","United States of America","USA","Ivory Coast","CIV","230.3","165.27135"
"1995","United States of America","USA","Guinea","GIN","124.7","53.701347"
"1995","United States of America","USA","Burkina Faso","BFA","0.40000001","22.460772"
"1995","United States of America","USA","Liberia","LBR","10","46.09"
"1995","United States of America","USA","Sierra Leone","SLE","29.1","19.799999"
"1995","United States of America","USA","Ghana","GHA","202.8","172.81"
"1995","United States of America","USA","Togo","TGO","31.4","22.3074"
"1995","United States of America","USA","Cameroon","CMR","52.599998","22.632555"
"1995","United States of America","USA","Nigeria","NGA","5054.8999","662.20001"
"1995","United States of America","USA","Gabon","GAB","1557.7","59.73"
"1995","United States of America","USA","Central African Republic","CAF","0.40000001","4.6495905"
"1995","United States of America","USA","Chad","TCD","3.4000001","11.55"
"1995","United States of America","USA","Congo","COG","223.39999","44.866428"
"1995","United States of America","USA","Democratic Republic of the Congo","COD","273.39999","84.589996"
"1995","United States of America","USA","Uganda","UGA","13.5","24.200001"
"1995","United States of America","USA","Kenya","KEN","108.1","125.29"
"1995","United States of America","USA","Tanzania","TZA","24.299999","72.82"
"1995","United States of America","USA","Burundi","BDI","21.4","11.436294"
"1995","United States of America","USA","Rwanda","RWA","1.8","42.240002"
"1995","United States of America","USA","Somalia","SOM","0","8.9099998"
"1995","United States of America","USA","Djibouti","DJI","0","10.67"
"1995","United States of America","USA","Ethiopia","ETH","34.400002","147.83757"
"1995","United States of America","USA","Eritrea","ERI","0.5","16.299999"
"1995","United States of America","USA","Angola","AGO","2390.2","285.89001"
"1995","United States of America","USA","Mozambique","MOZ","31.1","49.990002"
"1995","United States of America","USA","Zambia","ZMB","33.200001","28.507782"
"1995","United States of America","USA","Zimbabwe","ZWE","104.6","122.778"
"1995","United States of America","USA","Malawi","MWI","43.5","13.128"
"1995","United States of America","USA","South Africa","ZAF","2310.8","2750.8999"
"1995","United States of America","USA","Namibia","NAM","11.9","26.5"
"1995","United States of America","USA","Lesotho","LSO","65.199997","1.8"
"1995","United States of America","USA","Botswana","BWA","21.700001","35.700001"
"1995","United States of America","USA","Swaziland","SWZ","35.200001","3.2"
"1995","United States of America","USA","Madagascar","MDG","60.200001","20.393932"
"1995","United States of America","USA","Comoros","COM","2.2","0.66000003"
"1995","United States of America","USA","Mauritius","MUS","243","51.247196"
"1995","United States of America","USA","Seychelles","SYC","2.5999999","9.1978645"
"1995","United States of America","USA","Morocco","MAR","256.20001","558.53259"
"1995","United States of America","USA","Algeria","DZA","1807.1","1417.972"
"1995","United States of America","USA","Tunisia","TUN","75.900002","390.77563"
"1995","United States of America","USA","Libya","LBY","0","0"
"1995","United States of America","USA","Sudan","SDN","23.5","47.849998"
"1995","United States of America","USA","Iran","IRN","0.2","475.5"
"1995","United States of America","USA","Turkey","TUR","1925.8","3723.9861"
"1995","United States of America","USA","Iraq","IRQ","0","0.22"
"1995","United States of America","USA","Egypt","EGY","654.5","2211.0876"
"1995","United States of America","USA","Syria","SYR","65","318.76776"
"1995","United States of America","USA","Lebanon","LBN","36.400002","649.48804"
"1995","United States of America","USA","Jordan","JOR","30.700001","343.40353"
"1995","United States of America","USA","Israel","ISR","5840.7998","5281.2002"
"1995","United States of America","USA","Saudi Arabia","SAU","8897.7998","5863.1646"
"1995","United States of America","USA","Yemen","YEM","44.400002","121.12656"
"1995","United States of America","USA","Kuwait","KWT","1468.9","1254.2813"
"1995","United States of America","USA","Bahrain","BHR","145.5","302.79288"
"1995","United States of America","USA","Qatar","QAT","99","204.20329"
"1995","United States of America","USA","United Arab Emirates","ARE","485.60001","1763"
"1995","United States of America","USA","Oman","OMN","320.70001","276.14575"
"1995","United States of America","USA","Afghanistan","AFG","5.8000002","4.4000001"
"1995","United States of America","USA","Turkmenistan","TKM","1.3","53.455002"
"1995","United States of America","USA","Tajikistan","TJK","40.5","25.3365"
"1995","United States of America","USA","Kyrgyzstan","KGZ","13.4","3.22"
"1995","United States of America","USA","Uzbekistan","UZB","14.4","69.519997"
"1995","United States of America","USA","Kazakhstan","KAZ","117.3","64.699997"
"1995","United States of America","USA","China","CHN","48520.699","16123.158"
"1995","United States of America","USA","Mongolia","MNG","25.299999","14.46"
"1995","United States of America","USA","Taiwan","TWN","30157.699","19294.9"
"1995","United States of America","USA","North Korea","PRK","0","5.5"
"1995","United States of America","USA","South Korea","KOR","24890.6","30420"
"1995","United States of America","USA","Japan","JPN","127195.3","75879.867"
"1995","United States of America","USA","India","IND","6090.6001","3343.9099"
"1995","United States of America","USA","Bhutan","BTN","0.1","0.40000001"
"1995","United States of America","USA","Pakistan","PAK","1278.2","1065.2296"
"1995","United States of America","USA","Bangladesh","BGD","1345.3","394.03333"
"1995","United States of America","USA","Myanmar","MMR","86.900002","17.709999"
"1995","United States of America","USA","Sri Lanka","LKA","1343","173"
"1995","United States of America","USA","Maldives","MDV","13.1","1.5181818"
"1995","United States of America","USA","Nepal","NPL","108.6","10.78"
"1995","United States of America","USA","Thailand","THA","11854.3","8506.5391"
"1995","United States of America","USA","Cambodia","KHM","5.5999999","29.59"
"1995","United States of America","USA","Laos","LAO","11.1","1.5"
"1995","United States of America","USA","Vietnam","VNM","210.10001","130.38499"
"1995","United States of America","USA","Malaysia","MYS","17981","12657.113"
"1995","United States of America","USA","Singapore","SGP","18897.5","18724.504"
"1995","United States of America","USA","Brunei","BRN","40.099998","261.53"
"1995","United States of America","USA","Philippines","PHL","7364.2998","5225.123"
"1995","United States of America","USA","Indonesia","IDN","7954.7998","4755.9082"
"1995","United States of America","USA","Australia","AUS","3565.3","13854.233"
"1995","United States of America","USA","Papua New Guinea","PNG","53.599998","56.540001"
"1995","United States of America","USA","New Zealand","NZL","1595.8","2583.3052"
"1995","United States of America","USA","Vanuatu","VUT","0","1.21"
"1995","United States of America","USA","Solomon Islands","SLB","5.1999998","2.97"
