"Year","PrimaryName","PrimaryId","SecondaryName","SecondaryId","Imports","Exports"
"2001","United States of America","USA","Canada","CAN","220137.8","155205.05"
"2001","United States of America","USA","Bahamas","BHS","328.29999","1124.09"
"2001","United States of America","USA","Cuba","CUB","0","7.48"
"2001","United States of America","USA","Haiti","HTI","272","247.4409"
"2001","United States of America","USA","Dominican Republic","DOM","4286.3999","5633.2935"
"2001","United States of America","USA","Jamaica","JAM","496.20001","1544.2959"
"2001","United States of America","USA","Trinidad and Tobago","TTO","2590.3","1323.4895"
"2001","United States of America","USA","Barbados","BRB","40.900002","449.38437"
"2001","United States of America","USA","Dominica","DMA","5.6999998","47.544815"
"2001","United States of America","USA","Grenada","GRD","25","65.889999"
"2001","United States of America","USA","St. Lucia","LCA","30.6","97.349998"
"2001","United States of America","USA","St. Vincent and the Grenadines","VCT","22.700001","65.8787"
"2001","United States of America","USA","Antigua & Barbuda","ATG","3.7","96.099998"
"2001","United States of America","USA","St. Kitts and Nevis","KNA","44.099998","72.709999"
"2001","United States of America","USA","Mexico","MEX","132777.91","125143.47"
"2001","United States of America","USA","Belize","BLZ","102.7","190.08"
"2001","United States of America","USA","Guatemala","GTM","2746.7","1969.8068"
"2001","United States of America","USA","Honduras","HND","3248.8","1448.53"
"2001","United States of America","USA","El Salvador","SLV","1934.5","2485.1746"
"2001","United States of America","USA","Nicaragua","NIC","631.40002","493.77838"
"2001","United States of America","USA","Costa Rica","CRI","3091.3999","1505.6979"
"2001","United States of America","USA","Panama","PAN","311.89999","985.51544"
"2001","United States of America","USA","Colombia","COL","6067.5","4442.7817"
"2001","United States of America","USA","Venezuela","VEN","16140.8","6257.9878"
"2001","United States of America","USA","Guyana","GUY","160.60001","155.21001"
"2001","United States of America","USA","Suriname","SUR","148.3","54.425316"
"2001","United States of America","USA","Ecuador","ECU","2315.7","1229.0516"
"2001","United States of America","USA","Peru","PER","1969.9","1885.6172"
"2001","United States of America","USA","Brazil","BRA","15258.7","14342.111"
"2001","United States of America","USA","Bolivia","BOL","173.2","314.34543"
"2001","United States of America","USA","Paraguay","PRY","36.5","130.23126"
"2001","United States of America","USA","Chile","CHL","4083.1001","2866.74"
"2001","United States of America","USA","Argentina","ARG","3256.5","3781.2068"
"2001","United States of America","USA","Uruguay","URY","240.5","273.69583"
"2001","United States of America","USA","United Kingdom","GBR","42367.199","45055.82"
"2001","United States of America","USA","Ireland","IRL","18626","7606.9077"
"2001","United States of America","USA","Netherlands","NLD","9954.0996","20666.332"
"2001","United States of America","USA","Belgium","BEL","10383.9","12430.4"
"2001","United States of America","USA","Luxembourg","LUX","323.89999","597.07709"
"2001","United States of America","USA","France","FRA","30984.301","24173.537"
"2001","United States of America","USA","Monaco","MCO","-9","-9"
