"Year","PrimaryName","PrimaryId","SecondaryName","SecondaryId","Imports","Exports"
"1997","United States of America","USA","Canada","CAN","171439.7","145143.25"
"1997","United States of America","USA","Bahamas","BHS","179.5","1472.767"
"1997","United States of America","USA","Cuba","CUB","0","10.12"
"1997","United States of America","USA","Haiti","HTI","197.10001","549.78003"
"1997","United States of America","USA","Dominican Republic","DOM","4444.7002","4726.4175"
"1997","United States of America","USA","Jamaica","JAM","779.70001","1559.14"
"1997","United States of America","USA","Trinidad and Tobago","TTO","1227.2","1580.8898"
"1997","United States of America","USA","Barbados","BRB","43.299999","451.84982"
"1997","United States of America","USA","Dominica","DMA","9.6000004","55.860371"
"1997","United States of America","USA","Grenada","GRD","7.0999999","70.869675"
"1997","United States of America","USA","St. Lucia","LCA","35.299999","130.62578"
"1997","United States of America","USA","St. Vincent and the Grenadines","VCT","4.5","70.963783"
"1997","United States of America","USA","Antigua & Barbuda","ATG","5.1999998","85.099998"
"1997","United States of America","USA","St. Kitts and Nevis","KNA","31.700001","61.490002"
"1997","United States of America","USA","Mexico","MEX","87167.203","90399.766"
"1997","United States of America","USA","Belize","BLZ","82.300003","148.0385"
"1997","United States of America","USA","Guatemala","GTM","2105","1713.5497"
"1997","United States of America","USA","Honduras","HND","2438.8","1033"
"1997","United States of America","USA","El Salvador","SLV","1385.4","1224.5844"
"1997","United States of America","USA","Nicaragua","NIC","459.39999","528.40002"
"1997","United States of America","USA","Costa Rica","CRI","2489.1001","1549.6364"
"1997","United States of America","USA","Panama","PAN","405.79999","1120.3328"
"1997","United States of America","USA","Colombia","COL","5033.7998","5429.9565"
"1997","United States of America","USA","Venezuela","VEN","14389.1","6127"
"1997","United States of America","USA","Guyana","GUY","130.5","156.86"
"1997","United States of America","USA","Suriname","SUR","96.599998","208.60001"
"1997","United States of America","USA","Ecuador","ECU","2280.2","1376.2805"
"1997","United States of America","USA","Peru","PER","1863.8","2862.2837"
"1997","United States of America","USA","Brazil","BRA","10149.4","15777.924"
"1997","United States of America","USA","Bolivia","BOL","231.8","445.22595"
"1997","United States of America","USA","Paraguay","PRY","44.700001","665.06989"
"1997","United States of America","USA","Chile","CHL","2627.1001","4332.5"
"1997","United States of America","USA","Argentina","ARG","2379.8999","6067.9141"
"1997","United States of America","USA","Uruguay","URY","240.10001","433.22501"
"1997","United States of America","USA","United Kingdom","GBR","33555.602","41178.559"
"1997","United States of America","USA","Ireland","IRL","5958.8999","5848.1626"
"1997","United States of America","USA","Netherlands","NLD","7682.8999","15582.825"
"1997","United States of America","USA","Belgium","BEL","8117","12058.19"
"1997","United States of America","USA","Luxembourg","LUX","255.5","532.17365"
"1997","United States of America","USA","France","FRA","21346.199","23329.395"
"1997","United States of America","USA","Monaco","MCO","-9","-9"
"1997","United States of America","USA","Liechtenstein","LIE","-9","-9"
"1997","United States of America","USA","Switzerland","CHE","8657.4004","6318.9688"
"1997","United States of America","USA","Spain","ESP","4910.7002","7772.3999"
"1997","United States of America","USA","Andorra","AND","-9","-9"
"1997","United States of America","USA","Portugal","PRT","1194.1","1130.55"
"1997","United States of America","USA","Germany","DEU","44192.699","33784.352"
"1997","United States of America","USA","Poland","POL","745","1910.2581"
"1997","United States of America","USA","Austria","AUT","2452.6001","3438.4883"
"1997","United States of America","USA","Hungary","HUN","1108.3","797.73199"
"1997","United States of America","USA","Czech Republic","CZE","639.09998","1142.3472"
"1997","United States of America","USA","Slovakia","SVK","176","398.65469"
"1997","United States of America","USA","Italy","ITA","20184.301","10381.893"
"1997","United States of America","USA","San Marino","SMR","-9","-9"
"1997","United States of America","USA","Malta","MLT","226.5","202.37901"
"1997","United States of America","USA","Albania","ALB","12.4","0.8944698"
"1997","United States of America","USA","Macedonia","MKD","154.7","83.45356"
"1997","United States of America","USA","Croatia","HRV","87.099998","266.47"
"1997","United States of America","USA","Yugoslavia","YUG","-9","-9"
"1997","United States of America","USA","Bosnia and Herzegovina","BIH","8.8999996","112.53"
"1997","United States of America","USA","Slovenia","SVN","288.70001","284.55701"
"1997","United States of America","USA","Greece","GRC","498.10001","923.99329"
"1997","United States of America","USA","Cyprus","CYP","17.5","700.91626"
"1997","United States of America","USA","Bulgaria","BGR","185","128.409"
"1997","United States of America","USA","Moldova","MDA","55.200001","40.805199"
"1997","United States of America","USA","Romania","ROU","428.5","440.39999"
"1997","United States of America","USA","Russia","RUS","4523.6001","4061.374"
"1997","United States of America","USA","Estonia","EST","85.699997","164.5"
"1997","United States of America","USA","Latvia","LVA","162.7","63.962963"
"1997","United States of America","USA","Lithuania","LTU","89.699997","163.75951"
"1997","United States of America","USA","Ukraine","UKR","469.70001","650.90002"
"1997","United States of America","USA","Belarus","BLR","70.199997","138.064"
"1997","United States of America","USA","Armenia","ARM","6.4000001","116.0866"
"1997","United States of America","USA","Georgia","GEO","7.5","123.076"
"1997","United States of America","USA","Azerbaijan","AZE","6.3000002","22.137501"
"1997","United States of America","USA","Finland","FIN","2527.8","2211.9849"
"1997","United States of America","USA","Sweden","SWE","7532.5","3903.4595"
"1997","United States of America","USA","Norway","NOR","3924.7","2380.1563"
"1997","United States of America","USA","Denmark","DNK","2225","2242.9558"
"1997","United States of America","USA","Iceland","ISL","245.39999","197.24368"
"1997","United States of America","USA","Cape Verde","CPV","-9","-9"
"1997","United States of America","USA","Sao Tome and Principe","STP","0.2","14.3"
"1997","United States of America","USA","Guinea-Bissau","GNB","0.1","2.8599999"
"1997","United States of America","USA","Equatorial Guinea","GNQ","33","51.810001"
"1997","United States of America","USA","Gambia","GMB","2.8","16.784151"
"1997","United States of America","USA","Mali","MLI","4.0999999","28.82"
"1997","United States of America","USA","Senegal","SEN","7.3000002","58.385265"
"1997","United States of America","USA","Benin","BEN","9.1000004","45.725544"
"1997","United States of America","USA","Mauritania","MRT","0.30000001","20.02"
