"Year","PrimaryName","PrimaryId","SecondaryName","SecondaryId","Imports","Exports"
"2011","United States of America","USA","Canada","CAN","320693","246216.06"
"2011","United States of America","USA","Bahamas","BHS","806.29999","3760.02"
"2011","United States of America","USA","Cuba","CUB","0","387.20001"
"2011","United States of America","USA","Haiti","HTI","760.09998","1167.76"
"2011","United States of America","USA","Dominican Republic","DOM","4304.2002","7708.0122"
"2011","United States of America","USA","Jamaica","JAM","619.90002","2164.0203"
"2011","United States of America","USA","Trinidad and Tobago","TTO","8512.5996","2439.47"
"2011","United States of America","USA","Barbados","BRB","48.400002","482.57001"
"2011","United States of America","USA","Dominica","DMA","2","80.959999"
"2011","United States of America","USA","Grenada","GRD","7.1999998","89.870003"
"2011","United States of America","USA","St. Lucia","LCA","19.200001","346.06"
"2011","United States of America","USA","St. Vincent and the Grenadines","VCT","2.2","88.660004"
"2011","United States of America","USA","Antigua & Barbuda","ATG","6.5","154.89999"
"2011","United States of America","USA","St. Kitts and Nevis","KNA","61.5","161.7"
"2011","United States of America","USA","Mexico","MEX","265392.59","191791.64"
"2011","United States of America","USA","Belize","BLZ","199.89999","417.45001"
"2011","United States of America","USA","Guatemala","GTM","4406.2002","6510.7119"
"2011","United States of America","USA","Honduras","HND","4691.8999","4208.7603"
"2011","United States of America","USA","El Salvador","SLV","2557.8999","3804.5078"
"2011","United States of America","USA","Nicaragua","NIC","2683.8","907.40076"
"2011","United States of America","USA","Costa Rica","CRI","10370","7746.1836"
"2011","United States of America","USA","Panama","PAN","409.79999","2781.2822"
"2011","United States of America","USA","Colombia","COL","23721.301","13663.338"
"2011","United States of America","USA","Venezuela","VEN","43862.801","10438.677"
"2011","United States of America","USA","Guyana","GUY","432","399.95999"
"2011","United States of America","USA","Suriname","SUR","346.39999","133.7746"
"2011","United States of America","USA","Ecuador","ECU","10033.9","6120.6162"
"2011","United States of America","USA","Peru","PER","6536.6001","8198.377"
"2011","United States of America","USA","Brazil","BRA","32472.1","37643.551"
"2011","United States of America","USA","Bolivia","BOL","916.70001","854.62744"
"2011","United States of America","USA","Paraguay","PRY","118.7","669.88904"
"2011","United States of America","USA","Chile","CHL","9728.2002","15106.823"
"2011","United States of America","USA","Argentina","ARG","4732.3999","7894.1714"
"2011","United States of America","USA","Uruguay","URY","302.89999","1382.15"
"2011","United States of America","USA","United Kingdom","GBR","52156.699","44798.219"
"2011","United States of America","USA","Ireland","IRL","39356.102","8634.6201"
"2011","United States of America","USA","Netherlands","NLD","24093.4","34510.074"
"2011","United States of America","USA","Belgium","BEL","17807.801","25291.887"
"2011","United States of America","USA","Luxembourg","LUX","515.40002","1500.6516"
"2011","United States of America","USA","France","FRA","40776.301","24272.168"
"2011","United States of America","USA","Monaco","MCO","-9","-9"
"2011","United States of America","USA","Liechtenstein","LIE","-9","-9"
"2011","United States of America","USA","Switzerland","CHE","24932","10330.766"
"2011","United States of America","USA","Spain","ESP","11423.7","12097.336"
"2011","United States of America","USA","Andorra","AND","-9","-9"
"2011","United States of America","USA","Portugal","PRT","2677.7","1327.7415"
"2011","United States of America","USA","Germany","DEU","100408.3","43646.582"
"2011","United States of America","USA","Poland","POL","4529.2002","2347.7839"
"2011","United States of America","USA","Austria","AUT","9716","3173.6267"
"2011","United States of America","USA","Hungary","HUN","2999.6001","1379.1178"
"2011","United States of America","USA","Czech Republic","CZE","3452.8999","1851.5326"
"2011","United States of America","USA","Slovakia","SVK","1426.1","378.57111"
"2011","United States of America","USA","Italy","ITA","35093.199","16113.91"
"2011","United States of America","USA","San Marino","SMR","-9","-9"
"2011","United States of America","USA","Malta","MLT","253.39999","226.0032"
"2011","United States of America","USA","Albania","ALB","28","77.528458"
"2011","United States of America","USA","Montenegro","MNE","4.3000002","19.573153"
"2011","United States of America","USA","Macedonia","MKD","55.099998","41.029999"
"2011","United States of America","USA","Croatia","HRV","458.5","523.98102"
"2011","United States of America","USA","Yugoslavia","YUG","-9","-9"
"2011","United States of America","USA","Bosnia and Herzegovina","BIH","51.799999","23.540001"
"2011","United States of America","USA","Kosovo","KOS","0.2","15.2"
"2011","United States of America","USA","Slovenia","SVN","564","706.44098"
"2011","United States of America","USA","Greece","GRC","911.09998","992.38708"
"2011","United States of America","USA","Cyprus","CYP","22","202.3049"
"2011","United States of America","USA","Bulgaria","BGR","433.60001","270.90619"
"2011","United States of America","USA","Moldova","MDA","17.299999","79.699699"
"2011","United States of America","USA","Romania","ROU","1502.3","837.36499"
"2011","United States of America","USA","Russia","RUS","35511.398","11109.62"
"2011","United States of America","USA","Estonia","EST","997.20001","143.61"
"2011","United States of America","USA","Latvia","LVA","374.60001","104.9339"
